3.079,3.152,3.222,3.305,3.384,3.477,1.0
3.152,3.222,3.305,3.384,3.477,3.569,1.0
3.222,3.305,3.384,3.477,3.569,3.67,1.0
3.305,3.384,3.477,3.569,3.67,3.774,1.0
3.384,3.477,3.569,3.67,3.774,3.885,1.0
3.477,3.569,3.67,3.774,3.885,4.002,1.0
3.569,3.67,3.774,3.885,4.002,4.126,1.0
3.67,3.774,3.885,4.002,4.126,4.258,1.0
2.774,2.8,2.831,2.867,2.913,2.963,1.0
2.8,2.831,2.867,2.913,2.963,3.021,1.0
2.831,2.867,2.913,2.963,3.021,3.083,1.0
2.867,2.913,2.963,3.021,3.083,3.157,1.0
2.913,2.963,3.021,3.083,3.157,3.236,1.0
2.963,3.021,3.083,3.157,3.236,3.322,1.0
3.021,3.083,3.157,3.236,3.322,3.417,1.0
3.083,3.157,3.236,3.322,3.417,3.518,1.0
3.157,3.236,3.322,3.417,3.518,3.62,1.0
3.236,3.322,3.417,3.518,3.62,3.735,1.0
3.322,3.417,3.518,3.62,3.735,3.846,1.0
3.017,3.048,3.087,3.132,3.184,3.243,1.0
3.048,3.087,3.132,3.184,3.243,3.309,1.0
3.087,3.132,3.184,3.243,3.309,3.386,1.0
3.132,3.184,3.243,3.309,3.386,3.461,1.0
3.184,3.243,3.309,3.386,3.461,3.546,1.0
3.243,3.309,3.386,3.461,3.546,3.639,1.0
3.309,3.386,3.461,3.546,3.639,3.735,1.0
3.386,3.461,3.546,3.639,3.735,3.84,1.0
3.461,3.546,3.639,3.735,3.84,3.948,1.0
3.546,3.639,3.735,3.84,3.948,4.068,1.0
3.639,3.735,3.84,3.948,4.068,4.189,1.0
3.735,3.84,3.948,4.068,4.189,4.318,1.0
3.84,3.948,4.068,4.189,4.318,4.456,1.0
3.948,4.068,4.189,4.318,4.456,4.6,1.0
3.017,3.048,3.086,3.132,3.183,3.244,1.0
3.048,3.086,3.132,3.183,3.244,3.311,1.0
3.086,3.132,3.183,3.244,3.311,3.382,1.0
3.132,3.183,3.244,3.311,3.382,3.461,1.0
3.183,3.244,3.311,3.382,3.461,3.548,1.0
3.244,3.311,3.382,3.461,3.548,3.638,1.0
3.311,3.382,3.461,3.548,3.638,3.737,1.0
3.382,3.461,3.548,3.638,3.737,3.841,1.0
3.461,3.548,3.638,3.737,3.841,3.954,1.0
3.548,3.638,3.737,3.841,3.954,4.072,1.0
3.638,3.737,3.841,3.954,4.072,4.186,1.0
3.737,3.841,3.954,4.072,4.186,4.294,1.0
3.841,3.954,4.072,4.186,4.294,4.406,1.0
3.954,4.072,4.186,4.294,4.406,4.518,1.0
3.323,3.365,3.413,3.468,3.53,3.598,1.0
3.365,3.413,3.468,3.53,3.598,3.672,1.0
3.413,3.468,3.53,3.598,3.672,3.753,1.0
3.468,3.53,3.598,3.672,3.753,3.838,1.0
3.53,3.598,3.672,3.753,3.838,3.931,1.0
3.598,3.672,3.753,3.838,3.931,4.029,1.0
3.672,3.753,3.838,3.931,4.029,4.133,1.0
3.753,3.838,3.931,4.029,4.133,4.241,1.0
3.838,3.931,4.029,4.133,4.241,4.354,1.0
3.931,4.029,4.133,4.241,4.354,4.472,1.0
4.029,4.133,4.241,4.354,4.472,4.592,1.0
3.672,3.752,3.836,3.932,4.028,4.133,1.0
3.752,3.836,3.932,4.028,4.133,4.239,1.0
3.836,3.932,4.028,4.133,4.239,4.349,1.0
3.932,4.028,4.133,4.239,4.349,4.466,1.0
4.028,4.133,4.239,4.349,4.466,4.584,1.0
3.699,3.752,3.813,3.88,3.955,4.042,1.0
3.752,3.813,3.88,3.955,4.042,4.124,1.0
3.813,3.88,3.955,4.042,4.124,4.22,1.0
3.88,3.955,4.042,4.124,4.22,4.324,1.0
3.955,4.042,4.124,4.22,4.324,4.429,1.0
4.042,4.124,4.22,4.324,4.429,4.545,1.0
4.124,4.22,4.324,4.429,4.545,4.662,1.0
4.22,4.324,4.429,4.545,4.662,4.787,1.0
4.324,4.429,4.545,4.662,4.787,4.923,1.0
4.429,4.545,4.662,4.787,4.923,5.05,1.0
4.545,4.662,4.787,4.923,5.05,5.191,1.0
4.662,4.787,4.923,5.05,5.191,5.332,1.0
4.787,4.923,5.05,5.191,5.332,5.485,1.0
4.923,5.05,5.191,5.332,5.485,5.637,1.0
5.05,5.191,5.332,5.485,5.637,5.8,1.0
5.191,5.332,5.485,5.637,5.8,5.958,1.0
5.332,5.485,5.637,5.8,5.958,6.125,1.0
4.429,4.541,4.661,4.787,4.917,5.047,1.0
4.541,4.661,4.787,4.917,5.047,5.184,1.0
4.661,4.787,4.917,5.047,5.184,5.332,1.0
4.787,4.917,5.047,5.184,5.332,5.476,1.0
4.917,5.047,5.184,5.332,5.476,5.622,1.0
5.047,5.184,5.332,5.476,5.622,5.77,1.0
5.184,5.332,5.476,5.622,5.77,5.923,1.0
5.332,5.476,5.622,5.77,5.923,6.075,1.0
4.143,4.212,4.291,4.378,4.472,4.574,1.0
4.212,4.291,4.378,4.472,4.574,4.678,1.0
4.291,4.378,4.472,4.574,4.678,4.796,1.0
4.378,4.472,4.574,4.678,4.796,4.922,1.0
4.472,4.574,4.678,4.796,4.922,5.052,1.0
4.574,4.678,4.796,4.922,5.052,5.185,1.0
4.678,4.796,4.922,5.052,5.185,5.326,1.0
4.796,4.922,5.052,5.185,5.326,5.465,1.0
4.922,5.052,5.185,5.326,5.465,5.621,1.0
5.052,5.185,5.326,5.465,5.621,5.787,1.0
5.185,5.326,5.465,5.621,5.787,5.935,1.0
5.326,5.465,5.621,5.787,5.935,6.1,1.0
5.465,5.621,5.787,5.935,6.1,6.258,1.0
5.473,5.617,5.79,5.937,6.096,6.266,1.0
5.617,5.79,5.937,6.096,6.266,6.43,1.0
5.79,5.937,6.096,6.266,6.43,6.601,1.0
5.937,6.096,6.266,6.43,6.601,6.772,1.0
6.096,6.266,6.43,6.601,6.772,6.941,1.0
4.651,4.754,4.867,4.988,5.118,5.255,1.0
4.754,4.867,4.988,5.118,5.255,5.4,1.0
4.867,4.988,5.118,5.255,5.4,5.55,1.0
4.988,5.118,5.255,5.4,5.55,5.706,1.0
5.118,5.255,5.4,5.55,5.706,5.868,1.0
5.255,5.4,5.55,5.706,5.868,6.035,1.0
5.4,5.55,5.706,5.868,6.035,6.207,1.0
5.55,5.706,5.868,6.035,6.207,6.383,1.0
5.706,5.868,6.035,6.207,6.383,6.565,1.0
5.868,6.035,6.207,6.383,6.565,6.743,1.0
6.035,6.207,6.383,6.565,6.743,6.93,1.0
6.207,6.383,6.565,6.743,6.93,7.114,1.0
